img,ann,phase,split,fold
data/public/img/train/5392619383948d0ca597af55279fbbf1.jpg,data/public/ann/train/5392619383948d0ca597af55279fbbf1.png,public,train,1
data/public/img/train/6313532389234f38f5b323c8e0011283.jpg,data/public/ann/train/6313532389234f38f5b323c8e0011283.png,public,train,3
data/public/img/train/9743741898305c90dc5a41f07b2c9631.jpg,data/public/ann/train/9743741898305c90dc5a41f07b2c9631.png,public,train,1
data/public/img/train/26565435356783eb08e4acb3e536dc3d.jpg,data/public/ann/train/26565435356783eb08e4acb3e536dc3d.png,public,train,0
data/public/img/train/82252284960356a309caabd75274d287.jpg,data/public/ann/train/82252284960356a309caabd75274d287.png,public,train,1
data/public/img/train/608254700957195d31c5516f455134b5.jpg,data/public/ann/train/608254700957195d31c5516f455134b5.png,public,train,4
data/public/img/train/2102679142722735b7fa91cb563d73d6.jpg,data/public/ann/train/2102679142722735b7fa91cb563d73d6.png,public,train,0
data/public/img/train/05397269545818575bbe5423228185ee.jpg,data/public/ann/train/05397269545818575bbe5423228185ee.png,public,train,1
data/public/img/train/6728869239396703131f1ad947d13776.jpg,data/public/ann/train/6728869239396703131f1ad947d13776.png,public,train,3
data/public/img/train/159071885743773245588de11a42e23b.jpg,data/public/ann/train/159071885743773245588de11a42e23b.png,public,train,1
data/public/img/train/a0b7b7172f39d41ad0606dd67819f64b.jpg,data/public/ann/train/a0b7b7172f39d41ad0606dd67819f64b.png,public,train,1
data/public/img/train/a0ba3880161903eaed27403de72f56da.jpg,data/public/ann/train/a0ba3880161903eaed27403de72f56da.png,public,train,2
data/public/img/train/a0cc3b57b347fee6ff4c3701252f6622.jpg,data/public/ann/train/a0cc3b57b347fee6ff4c3701252f6622.png,public,train,0
data/public/img/train/a0efa80f04de5eba86e87e88c5a11360.jpg,data/public/ann/train/a0efa80f04de5eba86e87e88c5a11360.png,public,train,1
data/public/img/train/a1b077c67b648ce9fe718007790d8eae.jpg,data/public/ann/train/a1b077c67b648ce9fe718007790d8eae.png,public,train,1
data/public/img/train/a01b88a07eba55e4a8cc15643556846c.jpg,data/public/ann/train/a01b88a07eba55e4a8cc15643556846c.png,public,train,3
data/public/img/train/a1d402d35b2802c83bc55258f79d2dfd.jpg,data/public/ann/train/a1d402d35b2802c83bc55258f79d2dfd.png,public,train,1
data/public/img/train/a1e26e7aaeb74bb0854a74ee2c333de9.jpg,data/public/ann/train/a1e26e7aaeb74bb0854a74ee2c333de9.png,public,train,1
data/public/img/train/a1e639d5160cb8eeab7e418a0d6c262f.jpg,data/public/ann/train/a1e639d5160cb8eeab7e418a0d6c262f.png,public,train,0
data/public/img/train/a1ea699be41bed925e7c35c817c82428.jpg,data/public/ann/train/a1ea699be41bed925e7c35c817c82428.png,public,train,1
data/public/img/train/a1f8cfb74ac0ce2598b3e418459b33ae.jpg,data/public/ann/train/a1f8cfb74ac0ce2598b3e418459b33ae.png,public,train,4
data/public/img/train/a1fdecda4dfcdeca7bb3610f1f3bcc8e.jpg,data/public/ann/train/a1fdecda4dfcdeca7bb3610f1f3bcc8e.png,public,train,0
data/public/img/train/a2aafaa59148b9d10fcd7adf07266b66.jpg,data/public/ann/train/a2aafaa59148b9d10fcd7adf07266b66.png,public,train,1
data/public/img/train/a2b44f2c5a904409fd275d5e0020f584.jpg,data/public/ann/train/a2b44f2c5a904409fd275d5e0020f584.png,public,train,3
data/public/img/train/a2ecc6c5f6d760288b85d9b6de487621.jpg,data/public/ann/train/a2ecc6c5f6d760288b85d9b6de487621.png,public,train,4
data/public/img/train/a2eeb64c7d8b940c268efbe3df1e3727.jpg,data/public/ann/train/a2eeb64c7d8b940c268efbe3df1e3727.png,public,train,3
data/public/img/train/a2f84d91e9d0b130175a699d514e1d7e.jpg,data/public/ann/train/a2f84d91e9d0b130175a699d514e1d7e.png,public,train,3
data/public/img/train/a3c676f25bafe6c2424164af7981f84e.jpg,data/public/ann/train/a3c676f25bafe6c2424164af7981f84e.png,public,train,1
data/public/img/train/a3e014bc44185c868da760b31b706ec6.jpg,data/public/ann/train/a3e014bc44185c868da760b31b706ec6.png,public,train,1
data/public/img/train/a3e599f834c6724ab8d529c9b4b3fa9a.jpg,data/public/ann/train/a3e599f834c6724ab8d529c9b4b3fa9a.png,public,train,1
data/public/img/train/a3e051857a70da31adcd1e9894ac30b7.jpg,data/public/ann/train/a3e051857a70da31adcd1e9894ac30b7.png,public,train,2
data/public/img/train/a3f00dd211c39a81e80fe55e89a71b70.jpg,data/public/ann/train/a3f00dd211c39a81e80fe55e89a71b70.png,public,train,0
data/public/img/train/a3f7774bfa96d63904f7d906a191d8ac.jpg,data/public/ann/train/a3f7774bfa96d63904f7d906a191d8ac.png,public,train,4
data/public/img/train/a4af1c7eb9fbe9a50bae581038deaf92.jpg,data/public/ann/train/a4af1c7eb9fbe9a50bae581038deaf92.png,public,train,2
data/public/img/train/a4b0d051cf30782c64ea84eefa90df28.jpg,data/public/ann/train/a4b0d051cf30782c64ea84eefa90df28.png,public,train,1
data/public/img/train/a4c988b2d0e6d81f1e1411581672605e.jpg,data/public/ann/train/a4c988b2d0e6d81f1e1411581672605e.png,public,train,0
data/public/img/train/a4ca0931476ddfc6dacbc212b4255dca.jpg,data/public/ann/train/a4ca0931476ddfc6dacbc212b4255dca.png,public,train,0
data/public/img/train/a4e4b364cef90160706a9eaea290f693.jpg,data/public/ann/train/a4e4b364cef90160706a9eaea290f693.png,public,train,0
data/public/img/train/a4eb378965f5f2c13d4702958caf4e58.jpg,data/public/ann/train/a4eb378965f5f2c13d4702958caf4e58.png,public,train,4
data/public/img/train/a5ce9ca73c2957f5add0d92006c5eaeb.jpg,data/public/ann/train/a5ce9ca73c2957f5add0d92006c5eaeb.png,public,train,4
data/public/img/train/a05ed45238a6f8070f96b68550a2af89.jpg,data/public/ann/train/a05ed45238a6f8070f96b68550a2af89.png,public,train,0
data/public/img/train/a5ee2f16a101f51ded300b0b7f75dba4.jpg,data/public/ann/train/a5ee2f16a101f51ded300b0b7f75dba4.png,public,train,2
data/public/img/train/a6b413a1a2a3f4f270fc1518547a73fc.jpg,data/public/ann/train/a6b413a1a2a3f4f270fc1518547a73fc.png,public,train,4
data/public/img/train/a6b7552b7f710f389366f4bddc464dfd.jpg,data/public/ann/train/a6b7552b7f710f389366f4bddc464dfd.png,public,train,1
data/public/img/train/a6ba2bd7f95826329b0dd0da6bfc2f45.jpg,data/public/ann/train/a6ba2bd7f95826329b0dd0da6bfc2f45.png,public,train,2
data/public/img/train/a6ba2dcf7c00f207bf2fb08ccb5ca9a0.jpg,data/public/ann/train/a6ba2dcf7c00f207bf2fb08ccb5ca9a0.png,public,train,2
data/public/img/train/a6c90f35c045b50945ea48f952010ff8.jpg,data/public/ann/train/a6c90f35c045b50945ea48f952010ff8.png,public,train,1
data/public/img/train/a6c870398ad01472aedba1356d01ce6b.jpg,data/public/ann/train/a6c870398ad01472aedba1356d01ce6b.png,public,train,1
data/public/img/train/a7aae774177eb0254d257d3be7ac14d0.jpg,data/public/ann/train/a7aae774177eb0254d257d3be7ac14d0.png,public,train,3
data/public/img/train/a7b5dd19ff1116f7f1d5f19258630a07.jpg,data/public/ann/train/a7b5dd19ff1116f7f1d5f19258630a07.png,public,train,0
data/public/img/train/a7c0688835f9cbcc155c5445c1482ca6.jpg,data/public/ann/train/a7c0688835f9cbcc155c5445c1482ca6.png,public,train,2
data/public/img/train/a7ca0b9e978ffc1a447f92044bee5326.jpg,data/public/ann/train/a7ca0b9e978ffc1a447f92044bee5326.png,public,train,2
data/public/img/train/a7d3bc30c436008782e885add781efa3.jpg,data/public/ann/train/a7d3bc30c436008782e885add781efa3.png,public,train,3
data/public/img/train/a7d393416bc5cccbfc1d7bc63ca18756.jpg,data/public/ann/train/a7d393416bc5cccbfc1d7bc63ca18756.png,public,train,2
data/public/img/train/a7d791449c3e42514a723a37a0d4472b.jpg,data/public/ann/train/a7d791449c3e42514a723a37a0d4472b.png,public,train,3
data/public/img/train/a7ed4b5307ab79959e9364b0d3bff388.jpg,data/public/ann/train/a7ed4b5307ab79959e9364b0d3bff388.png,public,train,3
data/public/img/train/a8bcfcbccacaca3c6395fa82eefaff1d.jpg,data/public/ann/train/a8bcfcbccacaca3c6395fa82eefaff1d.png,public,train,0
data/public/img/train/a8d94087d68f04327383336dad684231.jpg,data/public/ann/train/a8d94087d68f04327383336dad684231.png,public,train,4
data/public/img/train/a8ea1a811c2d7940503b0252296adb8d.jpg,data/public/ann/train/a8ea1a811c2d7940503b0252296adb8d.png,public,train,1
data/public/img/train/a8ebb257a2be23e8ddb5a2ed3614b0fb.jpg,data/public/ann/train/a8ebb257a2be23e8ddb5a2ed3614b0fb.png,public,train,4
data/public/img/train/a8ef84a285cc4e01a06a65f61dc40f9f.jpg,data/public/ann/train/a8ef84a285cc4e01a06a65f61dc40f9f.png,public,train,3
data/public/img/train/a8f67b1ebd185a2b17d2e44c0e6af7f2.jpg,data/public/ann/train/a8f67b1ebd185a2b17d2e44c0e6af7f2.png,public,train,1
data/public/img/train/a9a47935888ceb625a7cb7ae4ab0437f.jpg,data/public/ann/train/a9a47935888ceb625a7cb7ae4ab0437f.png,public,train,1
data/public/img/train/a9ba999957ddf292b6cea2bac6b6a4ce.jpg,data/public/ann/train/a9ba999957ddf292b6cea2bac6b6a4ce.png,public,train,0
data/public/img/train/a9c8acce98d45799f9f5f6c7722d66e1.jpg,data/public/ann/train/a9c8acce98d45799f9f5f6c7722d66e1.png,public,train,3
data/public/img/train/a9c71b7a9f927110bbf359cda87d4684.jpg,data/public/ann/train/a9c71b7a9f927110bbf359cda87d4684.png,public,train,2
data/public/img/train/a9cd03547ecebaaabcb1d36a7846918a.jpg,data/public/ann/train/a9cd03547ecebaaabcb1d36a7846918a.png,public,train,2
data/public/img/train/a13d73487acf0ed3f000eff53f4069a6.jpg,data/public/ann/train/a13d73487acf0ed3f000eff53f4069a6.png,public,train,1
data/public/img/train/a18e0dfb6f4553d4960759084b1f35cf.jpg,data/public/ann/train/a18e0dfb6f4553d4960759084b1f35cf.png,public,train,3
data/public/img/train/a20dc7bb02239d73137fc166adb00162.jpg,data/public/ann/train/a20dc7bb02239d73137fc166adb00162.png,public,train,1
data/public/img/train/a24f0d77f7bbc208f624005e2031a17a.jpg,data/public/ann/train/a24f0d77f7bbc208f624005e2031a17a.png,public,train,1
data/public/img/train/a25f87daf75d276751fc8992f2e29d8a.jpg,data/public/ann/train/a25f87daf75d276751fc8992f2e29d8a.png,public,train,0
data/public/img/train/a28dff3564660532541eafb916df813f.jpg,data/public/ann/train/a28dff3564660532541eafb916df813f.png,public,train,3
data/public/img/train/a28ea47979346ba4a608ae0a47655bf6.jpg,data/public/ann/train/a28ea47979346ba4a608ae0a47655bf6.png,public,train,3
data/public/img/train/a029af9b9a5d879e61ff4f8016c18456.jpg,data/public/ann/train/a029af9b9a5d879e61ff4f8016c18456.png,public,train,2
data/public/img/train/a30b5a1d6261b3d7361f9e903fc01aae.jpg,data/public/ann/train/a30b5a1d6261b3d7361f9e903fc01aae.png,public,train,4
data/public/img/train/a35acf3ad881dddd7b64bd588b265f92.jpg,data/public/ann/train/a35acf3ad881dddd7b64bd588b265f92.png,public,train,4
data/public/img/train/a37b82cd862bfbef75f06969e8738560.jpg,data/public/ann/train/a37b82cd862bfbef75f06969e8738560.png,public,train,2
data/public/img/train/a42fc67245506c6c31aa408f6f4175e8.jpg,data/public/ann/train/a42fc67245506c6c31aa408f6f4175e8.png,public,train,1
data/public/img/train/a45deec2dac06a88de29cdbf0b5779f8.jpg,data/public/ann/train/a45deec2dac06a88de29cdbf0b5779f8.png,public,train,0
data/public/img/train/a46c80c8a2b2c73b6f6573121c04232e.jpg,data/public/ann/train/a46c80c8a2b2c73b6f6573121c04232e.png,public,train,3
data/public/img/train/a49b6d2d2e110c3c2647db1002973a6b.jpg,data/public/ann/train/a49b6d2d2e110c3c2647db1002973a6b.png,public,train,4
data/public/img/train/a51a97f2261b2c545c01830ed5ed67d3.jpg,data/public/ann/train/a51a97f2261b2c545c01830ed5ed67d3.png,public,train,0
data/public/img/train/a53dcbbf52f1c45e86138470ba30ad7e.jpg,data/public/ann/train/a53dcbbf52f1c45e86138470ba30ad7e.png,public,train,0
data/public/img/train/a54f6be8729b5445c07e8855b11da2cf.jpg,data/public/ann/train/a54f6be8729b5445c07e8855b11da2cf.png,public,train,0
data/public/img/train/a55f23d07efc441f045e7df14bbc43da.jpg,data/public/ann/train/a55f23d07efc441f045e7df14bbc43da.png,public,train,4
data/public/img/train/a56aa2751b1432f7f23fb2394a0f321c.jpg,data/public/ann/train/a56aa2751b1432f7f23fb2394a0f321c.png,public,train,0
data/public/img/train/a60b723fb337205765ef75fb4b89cf58.jpg,data/public/ann/train/a60b723fb337205765ef75fb4b89cf58.png,public,train,4
data/public/img/train/a61dfd649ec97d1201b45a03daba70b1.jpg,data/public/ann/train/a61dfd649ec97d1201b45a03daba70b1.png,public,train,2
data/public/img/train/a65c56fd25fcc46e5bbb2b4cfe4b9d4a.jpg,data/public/ann/train/a65c56fd25fcc46e5bbb2b4cfe4b9d4a.png,public,train,3
data/public/img/train/a65d1884abce56c8f3aacbb89189b12b.jpg,data/public/ann/train/a65d1884abce56c8f3aacbb89189b12b.png,public,train,1
data/public/img/train/a65fe7857a4fed9e2092c8c4d3a559f5.jpg,data/public/ann/train/a65fe7857a4fed9e2092c8c4d3a559f5.png,public,train,2
data/public/img/train/a67b4c0bb27a9f89bcfe05ff0d3cdd15.jpg,data/public/ann/train/a67b4c0bb27a9f89bcfe05ff0d3cdd15.png,public,train,3
data/public/img/train/a67d97bb09bef103ec739748f67f02fc.jpg,data/public/ann/train/a67d97bb09bef103ec739748f67f02fc.png,public,train,4
data/public/img/train/a68e066f5e1e1c4186a1d392d84f52ec.jpg,data/public/ann/train/a68e066f5e1e1c4186a1d392d84f52ec.png,public,train,0
data/public/img/train/a80d080f2fc44200d00a88a0b54c7aac.jpg,data/public/ann/train/a80d080f2fc44200d00a88a0b54c7aac.png,public,train,3
data/public/img/train/a81b8cda9c9c400d2925657fafb7e615.jpg,data/public/ann/train/a81b8cda9c9c400d2925657fafb7e615.png,public,train,0
data/public/img/train/a81f3fd5fe25263586c9eb70c90a2577.jpg,data/public/ann/train/a81f3fd5fe25263586c9eb70c90a2577.png,public,train,2
data/public/img/train/a83c11fc207fc87f4b3fd5ea2eb5cbc8.jpg,data/public/ann/train/a83c11fc207fc87f4b3fd5ea2eb5cbc8.png,public,train,4
data/public/img/train/a84c2a412cec3d8292a7912cb8fe27a6.jpg,data/public/ann/train/a84c2a412cec3d8292a7912cb8fe27a6.png,public,train,2
data/public/img/train/a84f6bec0590b8043328c164d28bdf3a.jpg,data/public/ann/train/a84f6bec0590b8043328c164d28bdf3a.png,public,train,0
data/public/img/train/a85b407997742a8b58d98300852157d1.jpg,data/public/ann/train/a85b407997742a8b58d98300852157d1.png,public,train,0
data/public/img/train/a85fafa0b4b3fd52c4ca366e50a50b74.jpg,data/public/ann/train/a85fafa0b4b3fd52c4ca366e50a50b74.png,public,train,0
data/public/img/train/a86faed1754b27609430f5c2680ccae5.jpg,data/public/ann/train/a86faed1754b27609430f5c2680ccae5.png,public,train,0
data/public/img/train/a87aa30640de7470b49f84fd828d4dbf.jpg,data/public/ann/train/a87aa30640de7470b49f84fd828d4dbf.png,public,train,0
data/public/img/train/a88e6e65ccbaa852e7e32e8ed9de8159.jpg,data/public/ann/train/a88e6e65ccbaa852e7e32e8ed9de8159.png,public,train,0
data/public/img/train/a90cbc9017ece1606a35b1a075ecea30.jpg,data/public/ann/train/a90cbc9017ece1606a35b1a075ecea30.png,public,train,2
data/public/img/train/a94b25b72ab446a49e4b17e44ada40cd.jpg,data/public/ann/train/a94b25b72ab446a49e4b17e44ada40cd.png,public,train,4
data/public/img/train/a95e78e919780d600d3d938cba2661bb.jpg,data/public/ann/train/a95e78e919780d600d3d938cba2661bb.png,public,train,3
data/public/img/train/a128db632e95eb0372aecdd58e5acc11.jpg,data/public/ann/train/a128db632e95eb0372aecdd58e5acc11.png,public,train,0
data/public/img/train/a136d69b699ba42acafa7e1c2d469ec1.jpg,data/public/ann/train/a136d69b699ba42acafa7e1c2d469ec1.png,public,train,2
data/public/img/train/a151d8041e0246079e5e7d6c55ff52d3.jpg,data/public/ann/train/a151d8041e0246079e5e7d6c55ff52d3.png,public,train,4
data/public/img/train/a210d584b302d19da1716d41b5d0f782.jpg,data/public/ann/train/a210d584b302d19da1716d41b5d0f782.png,public,train,1
data/public/img/train/a223c8a53122ed7fe33ed4d7aa9963ad.jpg,data/public/ann/train/a223c8a53122ed7fe33ed4d7aa9963ad.png,public,train,2
data/public/img/train/a0229a8b0173f695bb495fe48b7b0ffe.jpg,data/public/ann/train/a0229a8b0173f695bb495fe48b7b0ffe.png,public,train,3
data/public/img/train/a294bc5dd06748b2d649c0bff6db5d74.jpg,data/public/ann/train/a294bc5dd06748b2d649c0bff6db5d74.png,public,train,0
data/public/img/train/a332fb8ffb1537f844ea6ca56c210803.jpg,data/public/ann/train/a332fb8ffb1537f844ea6ca56c210803.png,public,train,2
data/public/img/train/a336ea5c1f85b484ea5c64f680a336d8.jpg,data/public/ann/train/a336ea5c1f85b484ea5c64f680a336d8.png,public,train,0
data/public/img/train/a380e88565874d4d8887544070797d2b.jpg,data/public/ann/train/a380e88565874d4d8887544070797d2b.png,public,train,0
data/public/img/train/a429e0aeb46b4942012a48f6229d65f8.jpg,data/public/ann/train/a429e0aeb46b4942012a48f6229d65f8.png,public,train,0
data/public/img/train/a447a6d64d1cfe4b824549c12722af60.jpg,data/public/ann/train/a447a6d64d1cfe4b824549c12722af60.png,public,train,1
data/public/img/train/a502d120e609f6c0dbec3a0cd0fc6ddf.jpg,data/public/ann/train/a502d120e609f6c0dbec3a0cd0fc6ddf.png,public,train,1
data/public/img/train/a529ca024b7c72f992ad0074771f8f31.jpg,data/public/ann/train/a529ca024b7c72f992ad0074771f8f31.png,public,train,4
data/public/img/train/a577bebf30cbbe38474826e0afb1ae5b.jpg,data/public/ann/train/a577bebf30cbbe38474826e0afb1ae5b.png,public,train,0
data/public/img/train/a592e9254bb6b1bdca8bcb1b2f9ace82.jpg,data/public/ann/train/a592e9254bb6b1bdca8bcb1b2f9ace82.png,public,train,4
data/public/img/train/a623de4c2a4b4fe53d64c0ce96423248.jpg,data/public/ann/train/a623de4c2a4b4fe53d64c0ce96423248.png,public,train,3
data/public/img/train/a0633bdcb7b3b6755ea8a9d4b8dd4d31.jpg,data/public/ann/train/a0633bdcb7b3b6755ea8a9d4b8dd4d31.png,public,train,4
data/public/img/train/a671dd25b5f3b508058518aa70036747.jpg,data/public/ann/train/a671dd25b5f3b508058518aa70036747.png,public,train,4
data/public/img/train/a680aeaa72e0072168410dae7cd4689e.jpg,data/public/ann/train/a680aeaa72e0072168410dae7cd4689e.png,public,train,0
data/public/img/train/a698a6b2635265a800b5b86bccfbe5a3.jpg,data/public/ann/train/a698a6b2635265a800b5b86bccfbe5a3.png,public,train,0
data/public/img/train/a735cb4b0cafc8e234efcc3877688be3.jpg,data/public/ann/train/a735cb4b0cafc8e234efcc3877688be3.png,public,train,1
data/public/img/train/a0788fb7b858fff2064a91dbf10c1a3e.jpg,data/public/ann/train/a0788fb7b858fff2064a91dbf10c1a3e.png,public,train,3
data/public/img/train/a851ca2b89d5df0c5799b10528853ece.jpg,data/public/ann/train/a851ca2b89d5df0c5799b10528853ece.png,public,train,1
data/public/img/train/a888d1d6ed7b78595205e01bf404c5af.jpg,data/public/ann/train/a888d1d6ed7b78595205e01bf404c5af.png,public,train,2
data/public/img/train/a892e111a25f0120bf422fcba2991092.jpg,data/public/ann/train/a892e111a25f0120bf422fcba2991092.png,public,train,3
data/public/img/train/a893e52cb0a4eacdd4d8b5442af97012.jpg,data/public/ann/train/a893e52cb0a4eacdd4d8b5442af97012.png,public,train,1
data/public/img/train/a930a2b7462fd00b05acac14aca376cd.jpg,data/public/ann/train/a930a2b7462fd00b05acac14aca376cd.png,public,train,3
data/public/img/train/a2410a435537e72a9917d782fd601e8f.jpg,data/public/ann/train/a2410a435537e72a9917d782fd601e8f.png,public,train,0
